Customer ID,age,workclass,education,marital-status,occupation,relationship,sex,hours-per-week,Response,capital-loss,num-products,capital-gain
21799,25,Private,Bachelors,Never-married,Sales,Own-child,Male,40,Yes,0,13,
21800,60,?,HS-grad,Never-married,?,Not-in-family,Female,40,No,0,9,
21801,20,Private,HS-grad,Never-married,Sales,Own-child,Female,20,No,0,9,
21802,17,Private,HS-grad,Never-married,Other-service,Own-child,Female,40,No,0,9,
21803,31,Local-gov,Bachelors,Never-married,Protective-serv,Not-in-family,Male,40,No,0,13,465
21804,65,Self-emp-not-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,Male,10,Yes,0,15,
21805,62,State-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,Male,50,No,0,16,
21806,39,Private,Masters,Never-married,Prof-specialty,Not-in-family,Male,45,Yes,2444,14,
21807,36,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,40,No,0,10,
21808,59,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,9,450.8
21809,23,Private,Assoc-voc,Never-married,Adm-clerical,Own-child,Female,40,No,0,11,
21810,32,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Not-in-family,Male,50,Yes,0,10,
21811,22,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Male,40,No,0,9,
21812,66,?,HS-grad,Widowed,?,Unmarried,Female,40,No,0,9,
21813,28,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,50,Yes,0,10,
21814,34,?,HS-grad,Separated,?,Unmarried,Female,40,No,0,9,
21815,19,Private,HS-grad,Never-married,Craft-repair,Own-child,Male,40,No,0,9,
21816,54,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,40,Yes,0,15,
21817,36,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Wife,Female,15,Yes,1902,10,
21818,70,?,5th-6th,Married-civ-spouse,?,Husband,Male,40,No,0,3,
21819,50,Private,HS-grad,Divorced,Craft-repair,Other-relative,Male,40,No,0,9,
21820,17,Private,11th,Never-married,Exec-managerial,Own-child,Female,20,No,0,7,
21821,53,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,48,Yes,0,13,768.8
21822,41,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Sales,Husband,Male,55,No,0,11,
21823,26,Private,10th,Married-civ-spouse,Handlers-cleaners,Husband,Male,40,No,0,6,
21824,59,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,43,No,0,10,
21825,17,Private,11th,Never-married,Transport-moving,Not-in-family,Male,40,No,0,7,
21826,30,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,40,Yes,0,10,
21827,33,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,55,No,0,9,
21828,40,Private,Some-college,Separated,Tech-support,Own-child,Female,32,No,0,10,
21829,48,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,Male,50,No,0,11,465
21830,47,Private,Bachelors,Married-spouse-absent,Adm-clerical,Not-in-family,Female,40,No,0,13,
21831,38,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Male,40,No,0,9,
21832,30,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Wife,Female,60,Yes,0,14,
21833,47,Private,HS-grad,Separated,Craft-repair,Other-relative,Female,40,No,0,9,
21834,41,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,Male,40,No,0,9,
21835,20,Private,HS-grad,Never-married,Adm-clerical,Other-relative,Female,40,No,1719,9,
21836,29,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Female,40,No,0,10,
21837,36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,38,No,0,9,
21838,18,Private,Some-college,Never-married,Other-service,Own-child,Female,40,No,0,10,
21839,35,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,48,Yes,0,9,
21840,41,Private,HS-grad,Never-married,Other-service,Unmarried,Female,40,No,0,9,
21841,23,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Male,40,No,0,9,
21842,39,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,Male,35,Yes,0,12,
21843,46,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,40,No,0,10,
21844,45,Private,Assoc-acdm,Divorced,Prof-specialty,Unmarried,Female,43,No,0,12,
21845,53,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,4,
21846,54,Local-gov,HS-grad,Divorced,Other-service,Not-in-family,Female,30,No,0,9,
21847,48,Self-emp-not-inc,Some-college,Divorced,Transport-moving,Not-in-family,Male,40,No,0,10,
21848,32,Self-emp-not-inc,Bachelors,Never-married,Craft-repair,Not-in-family,Female,35,No,0,13,
21849,31,Private,Some-college,Divorced,Exec-managerial,Unmarried,Female,60,No,0,10,545.5
21850,43,Private,Masters,Never-married,Prof-specialty,Not-in-family,Male,40,Yes,0,14,
21851,43,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,60,Yes,0,9,768.8
21852,28,Private,HS-grad,Divorced,Craft-repair,Unmarried,Male,50,No,0,9,
21853,46,Private,Assoc-acdm,Separated,Exec-managerial,Unmarried,Female,40,No,0,12,
21854,34,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,40,No,0,9,
21855,73,?,HS-grad,Married-civ-spouse,?,Husband,Male,10,No,0,9,
21856,25,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,35,No,0,13,
21857,23,Federal-gov,Some-college,Never-married,Adm-clerical,Unmarried,Female,15,No,0,10,
21858,32,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,45,No,0,13,
21859,37,Federal-gov,HS-grad,Divorced,Handlers-cleaners,Unmarried,Male,40,No,0,9,
21860,36,Private,HS-grad,Divorced,Other-service,Not-in-family,Female,20,No,0,9,
21861,27,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Female,40,No,0,10,
21862,29,Private,Some-college,Separated,Adm-clerical,Not-in-family,Male,40,No,0,10,
21863,42,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,No,0,10,
21864,24,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,40,No,1974,13,
21865,29,?,Some-college,Never-married,?,Unmarried,Female,35,No,0,10,
21866,22,Private,11th,Never-married,Farming-fishing,Own-child,Female,38,No,0,7,
21867,47,Private,Doctorate,Married-civ-spouse,Sales,Husband,Male,60,No,0,16,
21868,43,Private,Some-college,Never-married,Other-service,Not-in-family,Female,40,No,0,10,
21869,65,?,HS-grad,Widowed,?,Not-in-family,Female,8,No,0,9,
21870,56,Self-emp-not-inc,Bachelors,Married-civ-spouse,Other-service,Husband,Male,40,No,0,13,
21871,54,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,50,Yes,0,9,
21872,50,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,Male,40,No,0,9,
21873,29,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,45,Yes,0,9,
21874,32,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,Male,65,No,0,10,
21875,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,44,No,0,9,
21876,30,Private,Bachelors,Never-married,Other-service,Not-in-family,Male,40,No,0,13,
21877,30,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,40,Yes,0,13,
21878,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,9,
21879,23,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,Female,40,No,0,9,
21880,32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,9,
21881,37,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,0,14,
21882,20,Private,HS-grad,Never-married,Farming-fishing,Other-relative,Male,40,No,0,9,
21883,33,Private,Some-college,Divorced,Adm-clerical,Unmarried,Female,50,No,0,10,
21884,42,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,99,No,0,9,
21885,56,Federal-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,Female,60,No,0,13,
21886,40,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,55,No,0,16,
21887,38,State-gov,10th,Separated,Adm-clerical,Unmarried,Female,40,No,0,6,
21888,49,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,30,No,0,10,501.3
21889,18,Private,Some-college,Never-married,Other-service,Own-child,Male,20,No,0,10,
21890,42,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,40,Yes,0,10,
21891,25,Local-gov,Some-college,Divorced,Protective-serv,Not-in-family,Female,40,No,0,10,
21892,38,Private,Some-college,Married-civ-spouse,Tech-support,Wife,Female,40,Yes,1902,10,
21893,26,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,Female,40,No,0,13,
21894,26,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,90,Yes,0,13,
21895,33,Private,HS-grad,Never-married,Transport-moving,Not-in-family,Male,61,No,0,9,235.4
21896,25,Local-gov,Some-college,Never-married,Protective-serv,Other-relative,Male,40,No,0,10,
21897,18,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Male,40,No,0,9,
21898,59,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,No,0,9,
21899,69,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,Male,45,Yes,0,10,651.4
21900,22,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,40,No,0,13,
21901,40,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,Male,40,No,0,7,
21902,40,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,10,
21903,33,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,10,
21904,51,Self-emp-inc,10th,Married-civ-spouse,Farming-fishing,Husband,Male,60,Yes,0,6,
21905,73,?,Some-college,Never-married,?,Not-in-family,Male,38,No,0,10,
21906,59,Local-gov,HS-grad,Separated,Adm-clerical,Unmarried,Female,35,No,0,9,
21907,20,Private,HS-grad,Never-married,Craft-repair,Own-child,Male,40,No,0,9,
21908,37,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,Male,46,No,0,12,
21909,51,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,0,9,
21910,24,Private,Bachelors,Never-married,Sales,Not-in-family,Female,25,No,0,13,
21911,59,Private,10th,Married-civ-spouse,Handlers-cleaners,Husband,Male,40,No,0,6,
21912,21,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Female,35,No,0,9,
21913,45,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,3,
21914,25,Private,Some-college,Never-married,Sales,Unmarried,Female,25,No,0,10,
21915,29,Private,11th,Never-married,Machine-op-inspct,Own-child,Male,42,No,0,7,
21916,22,Private,Assoc-acdm,Never-married,Adm-clerical,Other-relative,Female,40,No,0,12,
21917,66,?,10th,Married-civ-spouse,?,Wife,Female,40,No,0,6,
21918,72,Private,Masters,Divorced,Prof-specialty,Not-in-family,Male,60,Yes,0,14,
21919,39,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,Male,40,Yes,0,11,
21920,36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,Yes,0,9,729.8
21921,65,Private,Assoc-voc,Married-spouse-absent,Craft-repair,Not-in-family,Male,20,No,0,11,
21922,63,Private,HS-grad,Divorced,Sales,Not-in-family,Female,30,No,0,9,367.4
21923,58,Private,Some-college,Separated,Adm-clerical,Not-in-family,Female,40,No,1092,10,
21924,27,Private,Assoc-voc,Separated,Adm-clerical,Own-child,Female,40,No,0,11,
21925,58,Private,10th,Separated,Protective-serv,Not-in-family,Female,40,No,0,6,
21926,52,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,10,
21927,37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,40,Yes,0,10,
21928,21,?,Some-college,Never-married,?,Own-child,Female,40,No,0,10,
21929,61,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,Male,50,No,0,9,
21930,29,Private,Assoc-voc,Separated,Adm-clerical,Unmarried,Female,40,No,0,11,
21931,19,?,Some-college,Never-married,?,Own-child,Male,30,No,1602,10,
21932,30,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,Female,40,No,0,11,
21933,32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,9,
21934,47,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,40,Yes,0,9,
21935,50,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Female,40,No,0,9,
21936,39,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Wife,Female,37,No,0,13,
21937,57,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,9,
21938,40,Private,HS-grad,Never-married,Adm-clerical,Own-child,Female,50,No,0,9,
21939,27,Federal-gov,Some-college,Divorced,Adm-clerical,Other-relative,Female,50,No,0,10,
21940,28,Private,Some-college,Never-married,Other-service,Not-in-family,Male,37,No,0,10,
21941,49,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Female,35,Yes,0,13,1502.4
21942,33,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Male,45,No,0,9,
21943,64,Local-gov,10th,Married-civ-spouse,Machine-op-inspct,Wife,Male,40,No,0,6,
21944,46,Self-emp-not-inc,Some-college,Separated,Exec-managerial,Unmarried,Female,60,No,0,10,115.1
21945,50,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,50,Yes,0,10,
21946,43,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,Male,60,No,0,14,
21947,26,Private,Some-college,Never-married,Other-service,Unmarried,Female,40,No,0,10,
21948,33,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,50,No,0,10,
21949,50,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,10,
21950,38,Private,1st-4th,Divorced,Farming-fishing,Unmarried,Male,40,No,0,2,
21951,28,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,50,No,0,13,
21952,21,Private,Some-college,Never-married,Other-service,Own-child,Male,40,No,0,10,
21953,38,Private,Bachelors,Divorced,Sales,Unmarried,Male,45,Yes,0,13,
21954,17,Private,10th,Never-married,Sales,Own-child,Female,10,No,0,6,
21955,19,Private,HS-grad,Never-married,Other-service,Own-child,Female,40,No,0,9,
21956,45,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,38,Yes,0,15,
21957,27,Private,11th,Never-married,Prof-specialty,Not-in-family,Female,50,No,0,7,
21958,45,Private,12th,Divorced,Farming-fishing,Not-in-family,Male,40,No,0,8,
21959,46,Private,Some-college,Divorced,Other-service,Unmarried,Female,40,No,0,10,
21960,57,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,10,
21961,39,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Male,40,No,0,9,
21962,34,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,40,Yes,0,13,9999.9
21963,18,?,Some-college,Never-married,?,Own-child,Male,10,No,0,10,
21964,65,?,Some-college,Married-civ-spouse,?,Husband,Male,20,No,0,10,
21965,26,Private,10th,Never-married,Craft-repair,Other-relative,Male,24,No,0,6,
21966,44,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,Male,40,Yes,0,9,
21967,38,Local-gov,Some-college,Never-married,Protective-serv,Unmarried,Female,40,No,0,10,
21968,49,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,Female,40,No,0,11,
21969,41,Local-gov,HS-grad,Separated,Adm-clerical,Unmarried,Female,40,No,0,9,
21970,52,Federal-gov,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Female,40,No,0,9,
21971,30,Private,9th,Married-civ-spouse,Farming-fishing,Husband,Male,40,No,0,5,
21972,72,State-gov,7th-8th,Widowed,Other-service,Unmarried,Female,40,No,0,4,
21973,48,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,42,Yes,0,13,
21974,32,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,50,Yes,0,11,
21975,22,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,50,No,0,13,
21976,24,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,Female,35,No,0,10,
21977,24,Private,Some-college,Divorced,Other-service,Not-in-family,Female,36,No,0,10,
21978,55,Private,9th,Married-civ-spouse,Transport-moving,Wife,Female,48,No,0,5,
21979,48,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,40,No,0,9,
21980,42,Local-gov,HS-grad,Divorced,Exec-managerial,Unmarried,Male,40,No,0,9,
21981,34,Private,Masters,Married-civ-spouse,Other-service,Husband,Male,30,No,0,14,
21982,40,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,42,No,0,9,
21983,29,?,Some-college,Divorced,?,Own-child,Female,15,No,0,10,
21984,39,Self-emp-inc,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,20,Yes,0,10,
21985,45,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,50,No,0,13,
21986,21,Private,Some-college,Never-married,Adm-clerical,Own-child,Male,43,No,0,10,
21987,36,Self-emp-inc,Masters,Married-civ-spouse,Tech-support,Husband,Male,40,Yes,1887,14,
21988,28,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Female,40,No,0,9,
21989,57,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Female,40,No,0,9,
21990,22,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,Female,40,No,0,12,
21991,31,Local-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,Female,8,No,0,9,
21992,23,Local-gov,Assoc-voc,Never-married,Prof-specialty,Not-in-family,Female,50,No,0,11,
21993,35,Self-emp-not-inc,Some-college,Never-married,Exec-managerial,Own-child,Male,45,Yes,0,10,
21994,28,Private,Bachelors,Never-married,Sales,Not-in-family,Male,40,No,1980,13,
21995,27,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,50,No,0,10,
21996,76,?,7th-8th,Married-civ-spouse,?,Husband,Male,5,No,0,4,
21997,37,Private,Some-college,Married-civ-spouse,Tech-support,Husband,Male,50,No,1485,10,
21998,43,Private,HS-grad,Never-married,Other-service,Other-relative,Female,40,No,0,9,
21999,33,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,55,Yes,0,14,
22000,56,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,No,0,9,
22001,50,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,50,Yes,0,9,
22002,35,Private,HS-grad,Never-married,Sales,Unmarried,Female,40,No,0,9,
22003,36,Private,Bachelors,Never-married,Tech-support,Own-child,Male,40,No,0,13,
22004,59,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,35,Yes,0,15,
22005,42,Private,Doctorate,Divorced,Exec-managerial,Not-in-family,Male,60,No,0,16,
22006,21,Private,Some-college,Never-married,Sales,Own-child,Female,30,No,0,10,
22007,24,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Male,40,No,1504,10,
22008,17,?,10th,Never-married,?,Own-child,Female,30,No,0,6,
22009,29,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,40,No,0,13,
22010,61,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,40,Yes,0,16,
22011,35,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,Female,48,No,0,9,
22012,56,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,Male,40,No,0,11,
22013,44,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,40,Yes,0,13,
22014,22,?,HS-grad,Never-married,?,Own-child,Male,10,No,0,9,
22015,45,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,0,9,
22016,40,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Wife,Female,36,No,0,10,
22017,22,?,HS-grad,Never-married,?,Own-child,Male,40,No,0,9,
22018,28,Private,5th-6th,Never-married,Other-service,Other-relative,Male,52,No,0,3,217.6
22019,46,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,56,No,0,14,
22020,57,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,40,No,0,9,
22021,41,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,30,No,0,9,501.3
22022,30,Private,HS-grad,Separated,Adm-clerical,Unmarried,Female,40,No,0,9,
22023,21,Private,Some-college,Never-married,Prof-specialty,Own-child,Female,40,No,0,10,
22024,62,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,50,Yes,1977,14,
22025,19,Private,Some-college,Never-married,Transport-moving,Own-child,Male,32,No,0,10,
22026,63,Local-gov,HS-grad,Never-married,Exec-managerial,Not-in-family,Female,38,Yes,0,9,861.4
22027,39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,70,No,0,9,
22028,72,?,Some-college,Widowed,?,Not-in-family,Female,8,No,0,10,
22029,40,Self-emp-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,55,No,0,14,
22030,27,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,Male,35,No,0,9,
22031,47,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Male,25,No,0,12,
22032,28,Private,HS-grad,Never-married,Sales,Own-child,Male,40,No,0,9,
22033,27,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,40,No,0,10,
22034,26,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,25,No,0,9,
22035,59,Private,HS-grad,Divorced,Prof-specialty,Unmarried,Female,60,No,0,9,
22036,33,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,40,No,0,10,
22037,35,Private,11th,Never-married,Machine-op-inspct,Not-in-family,Female,40,No,0,7,
22038,57,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,40,Yes,0,9,
22039,30,Private,Assoc-acdm,Never-married,Adm-clerical,Unmarried,Female,40,No,0,12,
